,source,source_delfy,target,target_delfy
4151,"Translate this sentence from eng to afr: Although there are many E-mini contracts, E-mini is typically the abbreviation of the E-Mini S&P 500 futures contract.",1.5101884341230448e-05,"Alhoewel daar ander E-mini-kontrakte is, is E-mini gewoonlik die afkorting van E-Mini S&P 500, met die regmerkiesimbool ES.",1.5642315790870433e-05
4152,Translate this sentence from eng to afr: - One-on-one homework help with tutors,8.292704780804343e-06,Get Homework help tutors,1.8156275898631077e-05
4153,Translate this sentence from eng to afr: Tanya is just perfect at her work.,2.7620282006566676e-06,Tanja is gewoon geweldig in haar werk.,1.0071487187395294e-05
4154,Translate this sentence from eng to afr: 'I am glad I went through this process.,1.1795065295674991e-06,"""Ek is bly ek is deur die proses.",8.891086188498276e-05
4155,Translate this sentence from eng to afr: 4 I won't let my eyes sleep.,2.9077970649002277e-08,4 Ek sal nie my oë toelaat om te slaap,2.57721015565074e-06
4156,Translate this sentence from eng to afr: Kaplan Test Prep's 2017 survey of over 350 college admissions officers found that 35 per cent checked applicants' social media profiles.,7.533591588774854e-06,Kaplan Test Prep se 2017 opname van meer as 350 kollege toelatingsbeamptes bevind dat 35 persent aansoekers se sosiale media profiele nagegaan het.,9.637361167540261e-06
4157,"Translate this sentence from eng to afr: The problem is that unless they enrol in university courses on the sociology and political economy of health, they do not hear about this.",2.541935018503806e-06,"Die probleem is dat, tensy hulle inskryf op universiteitskursusse oor die sosiologie en politieke ekonomie van gesondheid, hoor hulle selde daaroor.",4.51601317362115e-06
4158,Translate this sentence from eng to afr: You will never live life if you are looking for the meaning of life.,1.475919005805642e-07,En jy sal nooit werklik lewe as jy na die sin van die lewe soek nie,2.1235139015488712e-05
4159,Translate this sentence from eng to afr: But I lost to jalapeño.,8.625433753171079e-06,Ek is mal oor die jalapeño-een.,1.2728506230642276e-05
4160,Translate this sentence from eng to afr: All went well until the spring.,9.959504057173853e-06,Alles het dus tot die lente gebly.,2.2738925057299706e-06
4161,"Translate this sentence from eng to afr: Hey, I hate white people, too!",6.824368994801172e-07,Ek haat liberale mense ook!,4.295884751633141e-06
4162,Translate this sentence from eng to afr: I've seen what Bavaria is like.,3.250326178376184e-06,Ek al troukoeke gesien wat wat baaaie leliker is.,1.2101420751242202e-05
4163,Translate this sentence from eng to afr: The only liveing boy in New York.,7.537954539935035e-06,Die enigste lewende seun in New York.,7.292739010813812e-07
4164,Translate this sentence from eng to afr: Studies have shown that improvement has come in the professionalism and behavior of police officers through the use of body-worn cameras.,8.31626922772866e-06,Studies het getoon dat die professionaliteit en gedrag van polisiebeamptes verbeter is deur die gebruik van kameras wat gedra is.,2.640865127085938e-05
4165,"Translate this sentence from eng to afr: ""I'm very impressed with the ""guys"" ... are a great team.",1.3349757307543917e-06,"""Ek is beindruk met hoe julle besigheid doen- julle is 'n 'great team'.""",8.279875906188807e-06
4166,Translate this sentence from eng to afr: Written by Raul Seixas,7.770384635914998e-06,Uitvoerende: Raul Seixas,2.4208007935160015e-05
4167,"Translate this sentence from eng to afr: Recorded at the Church of the Holy Trinity in Toronto, ON.",6.4994004628747396e-06,Dit is opgeneem in die Church of the Holy Trinity in Toronto.,1.2102848434614565e-05
4168,Translate this sentence from eng to afr: So nice guitar sound.,8.423460008556299e-06,Mooie gitaar sound.,1.9730402762590073e-05
4169,"Translate this sentence from eng to afr: Free movement of workers is a ""fundamental principle"" of the EU, and as a member nation the UK cannot stop EU nationals arriving to seek work.",2.9495894959382866e-06,"Vrye beweging van werkers is 'n ""fundamentele beginsel"" van die EU, en as 'n lid nasie die Verenigde Koninkryk kan nie EU-burgers aankom om werk te soek stop.",5.774371884364446e-06
4170,"Translate this sentence from eng to afr: ""Connor is safe.",1.0591336238499463e-05,Konqueror is veilig,1.210142075343838e-05
4171,"Translate this sentence from eng to afr: Muslim men are required to attend Friday prayers as long as they not traveling, while women are given the option to attend, given their traditional role in the household when Islam was established.",2.6172140655338923e-06,"Moslemmanne word vereis om Vrydag gebede by te woon solank hulle nie reis nie, terwyl vroue kry die opsie om by te woon, gegewe hul tradisionele rol in die huishouding toe die Islam ingestel is.",5.935446191938535e-06
4172,Translate this sentence from eng to afr: Make sure to download the driver.,1.333871705306123e-05,Probeer eens om drivers te downloaden!,1.2101420902420901e-05
4173,Translate this sentence from eng to afr: This is not a true dark souls!,1.3186538642730373e-05,Dit is regtig NIE donker siele nie.,6.00483571873632e-06
4174,Translate this sentence from eng to afr: It's not just a look but also smiles at you.,2.266164820285674e-06,Dit is nie net 'n blik nie dit glimlag ook vir jou.,1.5548704104569805e-05
4175,"Translate this sentence from eng to afr: Now that you have it, you can leave this planet.",7.38520921767049e-06,Indien dit aanhou kan jy die planeet wegkom.,1.0567167480520748e-05
4176,Translate this sentence from eng to afr: Check out the photo..can you see me?,4.169675408188049e-06,Kyk mooi na die foto - kan jy dit sien?,7.423689018319156e-07
4177,"Translate this sentence from eng to afr: He's a young man, and he's got a back like mine.""",8.689703674346599e-07,Hy is 'n den ker en het 'n rug by brein soos min.,1.144844628771014e-05
4178,Translate this sentence from eng to afr: look at the birdie,3.6845462064743e-06,See The Birdie,1.2101421101772369e-05
4179,Translate this sentence from eng to afr: wife in Switzerland.,2.2567232445134043e-05,Femme en suisse.,2.4202841502484326e-05
4180,"Translate this sentence from eng to afr: We don't have the resources, the training, or the people to do this.",1.0571424508195708e-05,"""Ons het nie die vermoë, die instrumente of die opgeleide mense om dit te doen nie.",1.5551483318471224e-05
4181,Translate this sentence from eng to afr: use condoms every time.,5.553888414154111e-06,Gebruik elke keer condooms,9.076065563431623e-06
4182,Translate this sentence from eng to afr: top gear will never be the same.,5.598651925103965e-06,Top Gear sal nooit weer so goed wees nie.,8.762376401166409e-06
4183,Translate this sentence from eng to afr: A Day in the Life of: Just Go Left,1.620047766570427e-06,Alleen op reis: gewoon gaan,5.319486099592229e-07
4184,Translate this sentence from eng to afr: His or her improvements to attributes or works might make a number of these innovative makes use of more complicated and even not possible.,2.8928651542760047e-06,Die opdatering van funksies of funksies kan sommige van hierdie innoverende gebruike moeiliker of selfs onmoontliker maak.,5.340887837136026e-06
4185,"Translate this sentence from eng to afr: On Tuesday, Royal Caribbean International declared that it had opened bookings for the first journeys onboard its new ship, Wonder of the Seas, which will set sail from Shanghai and Hong Kong in 2022.",5.620895864863052e-06,"Op Dinsdag, Royal Caribbean International het aangekondig dat hulle besprekings vir die eerste vaarte aan boord van sy nuwe skip geopen het, Wonder of the Seas, wat vanaf Sjanghai en Hong Kong in vaar 2022.",1.349356529637337e-05
4186,Translate this sentence from eng to afr: This year it's against the Stormers.,1.7645276034536877e-05,Hierdie jaar is dit die Stormers se beurt.,1.5075018594589761e-05
4187,Translate this sentence from eng to afr: Energy Level: Lower than average.,1.1223695135811567e-05,Energieniveau: laag tot gemiddeld,9.153671725950234e-06
4188,"Translate this sentence from eng to afr: To prepare using the leaves of the plant, but if necessary, you can also use the stems and flowers.",3.537896933748317e-06,"Om voor te berei met die blare van die plant, maar indien nodig kan jy ook die stamme en blomme gebruik.",2.474670497860446e-05
4189,Translate this sentence from eng to afr: (b) a copy of its constitution; and,1.0100201872699714e-05,(b) 'n afskrif van sy konstitusie; en,1.6148668206057796e-05
4190,"Translate this sentence from eng to afr: ""I eat and sleep and think only of them.""",2.1763976308167084e-06,"Ek eet, slaap en dink net aan die boek.""",3.9978595191652473e-07
4191,Translate this sentence from eng to afr: Look at the errors.,9.83887087908253e-06,"Angesehen, was die fehler.",1.8152131126863245e-05
4192,"Translate this sentence from eng to afr: Burger Avenue, mark my words...",8.52264359600326e-06,Boogie Street: Mark my words.....,1.9167992762983855e-05
4193,Translate this sentence from eng to afr: It's good to see the messaging world adapting with the different mediums that marketers have to utilize every day.,7.3120061243376335e-06,Dit is goed om te sien hoe die wêreld van boodskappe aanpas by die verskillende mediums wat bemarkers elke dag moet gebruik.,7.836198818164478e-06
4194,Translate this sentence from eng to afr: I'm sure there are some I haven't named.,8.950814920566235e-06,Ek is seker daar is sommige wat ek nie genoem het nie.,5.166248561799957e-05
4195,Translate this sentence from eng to afr: Did you have a chance to try it on another computer?,3.6105315059866005e-06,Het jy al kans gekry om dit op 'n ander rekenaar te probeer luister?,8.066911599488779e-06
4196,Translate this sentence from eng to afr: In the Autumn 2009 issue (p.,1.6347552927948935e-05,In die Konteks van Oktober 2009 (bl.,6.547587839161743e-06
4197,Translate this sentence from eng to afr: Hello Elisa.I like the way you think.,4.776411940440982e-06,"Hallo Elizna, ja dis soos jy sê.",8.210339184155147e-06
4198,Translate this sentence from eng to afr: He is director of the McGill International TB Centre.,9.635371314090259e-06,Hy is die direkteur van die McGill International TB Centre.,4.1358967939425754e-05
4199,Translate this sentence from eng to afr: End of Council message; now it's over to you!,3.4373359888445763e-06,Klaar is Koos 😉 Nu is het aan u!,1.2613357835625202e-05
4200,"Translate this sentence from eng to afr: The ones who do know me, know.",3.679943601134005e-08,"Diegene wat my ken, weet.",1.2097613198999865e-08
4201,Translate this sentence from eng to afr: There are other ways to enjoy language.,6.833991826602436e-06,Daar is ander maniere om ʼn taal lewend te hou.,5.7597043067337375e-06
4202,Translate this sentence from eng to afr: the place where they can express themselves,1.1251047458831821e-05,Die plek waar hulle uiting kan gee aan hulleself.,5.301385547519891e-06
4203,"Translate this sentence from eng to afr: Pure metallic titanium (99,9%) was first prepared in 1910 by Matthew A. Hunter by heating TiCl4 with sodium at 700-800°C in a steel bomb.",1.0518644880226695e-05,Suiwer metalliese titaan (99.9%) is vir die eerste keer in 1910 voorberei deur Matthew A. Hunter deur TiCl4 met natrium in 'n staalbom teen 700-800°C te verhit (die sogenaamde Hunter proses.,1.6638385223227702e-05
4204,Translate this sentence from eng to afr: Hello Sir I am interested in this Project.,5.699331412851975e-06,"Hello daar, ek is geïnteresseerd in hierdie projek.",7.883719482151478e-06
4205,Translate this sentence from eng to afr: Asia earlier this year is the V.I.P.,2.1339678937758156e-05,Dit jaar is V.I.P.,1.4385223572126084e-05
4206,Translate this sentence from eng to afr: A good stop-over,3.921138300101941e-06,Een goeie tussen stop,4.264524865434627e-09
