,source,source_delfy,target,target_delfy
6657,Translate this sentence from eng to fil: Listen to The Attitude of Gratitude,1.5577283313309865e-05,Kayo'y makinig sa pasasalamat na sambit,9.095993536453475e-06
6658,Translate this sentence from eng to fil: I had not yet learned humility.,5.115393828940924e-06,Hindi pa kasi ako natututo magbigay at humility.,4.47920243338188e-06
6659,Translate this sentence from eng to fil: Let There Be Peace In The Sky,2.647422687003215e-06,Magkaroon nawa ng kapayapaan sa kalangitan,3.5674171730686626e-07
6660,"Translate this sentence from eng to fil: You'll have access to millions of member profiles, private photo sharing and live chat - all in a 100% SECURE and ANONYMOUS environment.",2.2358005444532877e-06,"Magkakaroon ka ng access sa milyun-milyong mga profile ng miyembro, pribadong pagbabahagi ng larawan at live chat & ndash; lahat sa isang 100% SECURE at Anonymous kapaligiran.",4.1674620004042496e-06
6661,"Translate this sentence from eng to fil: (Reuters) South Africa is pulling out of the International Criminal Court (ICC) because its obligations are inconsistent with laws giving sitting leaders diplomatic immunity, Justice Minister Michael Masutha said on Friday.",7.779761444330416e-06,"Tatalikuran na ng South Africa ang International Criminal Court (ICC) dahil ang obligasyon nito ay hindi akma sa mga batas na nagbibigay ng diplomatic immunity sa mga nakaupong lider, ayon kay Justice Minister Michael Masutha nitong Biyernes.",1.0849360349506501e-05
6662,Translate this sentence from eng to fil: The series titled F4 Thailand is set to air in 2021.,7.735777545141621e-06,"May pamagat itong ""F4 Thailand"" na ipalalabas sa 2021.",6.573971707244874e-06
6663,Translate this sentence from eng to fil: - Three siblings died after a fire gutted their house,3.2842324295877964e-06,"tatlong magkakapatid, patay matapos ma-trap sa nasunog nilang bahay",1.1996730240529595e-05
6664,Translate this sentence from eng to fil: How to find a cross-sectional area of   the conductor,5.7513881389993105e-06,Paano makahanap ng cross-sectional area ng isang konduktor,8.611573298565238e-06
6665,"Translate this sentence from eng to fil: Don't ask for xats, days, powers or ranks.",5.328947852057831e-06,"Walang bentahan ng xats, days, o powers",1.46063570905263e-05
6666,"Translate this sentence from eng to fil: Subsequent time you're on the grocery retailer, take into consideration this: It's estimated that greater than 75% of the processed meals lining the cabinets...",1.2061092600485174e-05,"2021 a uunod na ikaw ay naa grocery tore, iipin ang tungkol dito: Tinantiya na higit a 75 poriyento ng naproeo na pagkain Ang lining ng mga itante ay ...",1.0536272633914206e-05
6667,Translate this sentence from eng to fil: As far as I know they have had no problems with it.,3.6306878043636256e-09,"As far as I know, wala naman silang problema.",1.1911683590324359e-06
6668,Translate this sentence from eng to fil: It's your personal life and your personal decision.,4.060895497074228e-06,Buhay niyo yun at mga personal na desisyon niya yun.,2.3870952010714195e-06
6669,"Translate this sentence from eng to fil: No, you cannot buy beer at Amazon.",8.431056127224963e-06,"Hindi, hindi mo mabibili ang Sustanon sa Amazon.",2.0904098907534193e-05
6670,Translate this sentence from eng to fil: This is the heart of the American dream.,4.340494914238595e-05,Ito ang puso ng pangarap ng Amerika.,2.9966648675909713e-05
6671,Translate this sentence from eng to fil: When it comes to sining in Japanese is not something you can do without a lot of practice.,4.244690086123556e-06,Pagdating sa pagkanta ng Hapon hindi isang bagay na maaari mong gawin na walang practis.,1.4028928538626339e-05
6672,Translate this sentence from eng to fil: Players are preparing for the season and starting to build up strength after the offseason.,4.2630878326848785e-06,Ang mga manlalaro ay naghahanda para sa season at nagsisimula na magtayo pagkatapos ng off-season.,1.1303414215574233e-05
6673,"Translate this sentence from eng to fil: There are all kinds of editing conventions, rules, and philosophies for the editing of wiki pages, but the ""be bold"" rule is the most important of these!",8.152892399762821e-06,"Mayroong iba't ibang klase ng kombensyon, patakaran, at pilosopiya ng pagbabago ng mga pahina ng wiki, pero ang patakarang maging mapagbakasakali ay ang pinakamahalaga sa mga ito!",6.918893682147536e-06
6674,Translate this sentence from eng to fil: regions and the languages used in those regions.,1.765335703003254e-05,Listahan ng mga bansa at mga wika na sinasalita sa mga bansang ito.,3.74078680033444e-05
6675,"Translate this sentence from eng to fil: Professor Wadhams, former head of the Polar Ocean Physics Group at the University of Cambridge, says China has already realised this is a threat to its future stability and has been taking over large areas of land in other countries to grow crops to protect its food supply.",4.42576418472064e-06,"Propesor Wadhams, dating pinuno ng Polar Ocean Physics Group sa Unibersidad ng Cambridge, sinabi ng China na natanto na ito ay isang banta sa katatagan nito sa hinaharap at umaabot sa malalaking lugar ng lupa sa iba pang mga bansa upang palaguin ang mga pananim upang protektahan ang supply nito sa pagkain.",8.591715863866875e-06
6676,"Translate this sentence from eng to fil: In the fall, they plan to open another restaurant in North Hills.",8.454678262390477e-06,Kasunod nito ay nagpaplano na sila na mag-branch out ng isa pang restaurant sa Quezon City.,1.0393049229919617e-05
6677,Translate this sentence from eng to fil: The tussle between Christmas and Easter begins now!,5.970398922015726e-06,Simulan ang pagkawala timbang ngayon at ang slimmer sa pamamagitan ng Pasko!,7.45388026854717e-06
6678,"Translate this sentence from eng to fil: ""States shall take effective measures and, where appropriate, special measures to ensure continuing improvement of their economic and social conditions.",1.0970185920977378e-06,"Ang mga Estado ay magsasagawa ng mabisang hakbang, at kung naaangkop, ng mga espesyal na hakbang upang matiyak ang patuloy na pagpapaunlad ng kanilang mga ekonomiya at kalagayang panlipunan.",1.1769948024520171e-05
6679,Translate this sentence from eng to fil: Not just at Church on Sunday morning.,8.308112918171155e-06,Hindi lang sa simbahan tuwing Linggo nang umaga.,2.5667724554957797e-06
6680,"Translate this sentence from eng to fil: Mary is always up for adventure, and never gets hurt.",2.611126328776743e-06,Nagsawa si Maria sa pagtulong at hindi na kailanman nakihalubilo.,7.397494324510957e-06
6681,"Translate this sentence from eng to fil: Assisted hatching is used in some clinics to make a small hole in, or to thin, the shell of the embryo in an attempt to help it hatch.",7.493914943848195e-06,"Ang tulong na pagpisa ay ginagamit sa ilang mga klinika upang makagawa ng isang maliit na butas, o upang manipis, ang shell ng embryo sa isang pagtatangka upang matulungan itong mapisa.",9.310980527729476e-06
6682,Translate this sentence from eng to fil: Best friends 'till the end..,2.535631098430258e-06,"Best friends, hanggang sa huli...""",2.16679041398555e-06
6683,"Translate this sentence from eng to fil: Many subjects of decor elements and stickers (flowers, love, summer, winter, sea, precious stones, etc.).",2.998339305954025e-06,"Maraming paksa ng mga elemento ng palamuti at mga sticker (bulaklak, pag-ibig, tag-araw, taglamig, dagat, mahalagang bato, atbp.).",4.491804811527137e-06
6684,Translate this sentence from eng to fil: It is a 10-minute walk from the train station which provides a TGV service to Paris.,4.148373169696999e-06,Ito ay 10 minutong lakad mula sa train station na nagbibigay ng TGV service papuntang Paris.,4.891076645698456e-06
6685,"Translate this sentence from eng to fil: From there, just follow the instructions in the link in my first message.",2.3440273858867127e-06,sundin mo lang yung instructions sa link na naka post sa first post ko..,1.1137166501249164e-05
6686,"Translate this sentence from eng to fil: Even though you can find a statement claiming to strive for their best, there is no official uptime guarantee.",4.138765104237284e-06,"Kahit na makakahanap ka ng isang pahayag na nagsasabing nagsusumikap para sa kanilang makakaya, walang opisyal na garantiyang uptime.",5.732313604059087e-06
6687,Translate this sentence from eng to fil: We choose how we want to respond to each experience in our life.,3.710857665323418e-07,Pinipili namin kung paano nais naming tumugon sa bawat karanasan sa aming buhay.,2.6422312543410506e-06
6688,Translate this sentence from eng to fil: More than enough (yeah),1.2007405484946557e-05,No hay mas na (yeye),1.3307113672148839e-05
6689,Translate this sentence from eng to fil: area but throughout the province.,2.0978085422635868e-05,Province kundi sa buong rehiyon.,6.816246172438295e-06
6690,Translate this sentence from eng to fil: Today does not have to be perfect.,4.70212899866007e-06,Ngayon ay hindi kailangang maging perpekto.,3.297880834774035e-07
6691,"Translate this sentence from eng to fil: 1 Corinthians 14:36, King James Version (KJV) What? came the word of God out from you? or came it unto you only?",2.436378817245119e-06,36 _1 Coríntios 14:36_ Ano? lumabas baga mula sa inyo ang salita ng Dios? o sa inyo lamang dumating?,5.693925736497655e-06
6692,"Translate this sentence from eng to fil: When confronted with a problem, keep this in mind -- that the people who initiate the conflict most likely don't want to be in that situation either.",3.0238436696025454e-06,"Kapag nakaharap sa isang problema, panatilihin ito sa isip - na ang mga tao na simulan ang labanan ay malamang na hindi nais na maging sa sitwasyong iyon alinman.",1.2933458119801971e-05
6693,"Translate this sentence from eng to fil: Lee, who was also an active member",1.2315028223768528e-05,"ni Mark, aktibo rin itong miyembro",7.963467673883327e-07
6694,Translate this sentence from eng to fil: Tests whether this string starts with the given sequence.,1.488344743678022e-05,Tests kung ang string na ito ay nagsisimula sa ang mga tinukoy na prefix.,2.1162013406193797e-05
6695,Translate this sentence from eng to fil: 24:8 But all these things are just the beginning of the sorrows.,4.35618611995998e-06,24:8 Datapuwa't ang lahat ng mga bagay na ito ay siyang pasimula ng kahirapan.,1.9288231305790306e-05
6696,"Translate this sentence from eng to fil: Again he defeated Flamsteed in a competition for this post which certainly did nothing for the relationship, already pretty cool following Flamsteed's failure to obtain the Savilian chair, between these two leading mathematical astronomers.",4.019332338905724e-06,"Muli siya toto Flamsteed sa isang kumpetisyon para sa post na ito na tiyak ay wala para sa mga relasyon, na medyo cool mga sumusunod na Flamsteed 's kabiguan upang makuha ang Savilian silya, sa pagitan ng mga dalawang nangungunang matematiko astronomers.",8.514374678240989e-06
6697,Translate this sentence from eng to fil: Did We Really Love? is a South Korean drama series broadcast by MBC in 1999.,8.588059733642039e-06,"Ang Did We Really Love ay isang palabas sa telebisyon sa Timog Korea, ito ay inilabas sa MBC noong 1999.",1.3037519275911374e-05
6698,Translate this sentence from eng to fil: I'd stretch a few times a day for a few days and then forget.,1.872669999957348e-06,Gusto kong ulitin ang ilang mantra para sa isang araw at pagkatapos ay kalimutan ito.,1.2779219868461576e-05
6699,"Translate this sentence from eng to fil: If you are one of those people who are most in the world like motorcycle equipment, then you exactly here.",7.731786765018956e-06,"Kung ikaw ay isa sa mga taong pinaka-sa mundo tulad ng motorsiklo kagamitan, pagkatapos ay sa iyo nang eksakto dito.",4.037627568008681e-06
6700,Translate this sentence from eng to fil: I got lucky on the cover.,1.4515702562940752e-05,Ba't ba ang swerte ko sa cover?,5.148601812795591e-06
6701,"Translate this sentence from eng to fil: so, what does everyone think?",6.419400578857023e-08,Kaya ano sa tingin mo ang iisipin ng lahat?,8.678332375745964e-06
6702,"Translate this sentence from eng to fil: In some way, we owe our dream to the Quarry.",5.655144121651318e-06,"ANDY: oo naman, nakautang ako kasi sa pinsan natin kahapon..",6.530743639212509e-06
6703,"Translate this sentence from eng to fil: On 29 November 1945, the Federal People's Republic of Yugoslavia was proclaimed after the deposal of King Peter II thus ending the monarchy.",7.423971244303717e-06,"Noong Nobyembre 29, 1945, ipinahayag ang Pederal na Republika ng Yugoslavia pagkatapos ng pagtatago ni Haring Peter II na nagtatapos sa monarkiya.",7.866748437607768e-06
